ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
1687,7313,Pacifica Graduate Institute,,13700,4916,10273,6033
1688,7313,Fox Valley Technical College,,7169,3562,11401,6033
1689,7319,Southwestern College California,,6093,3641,11401,6033
1690,7328,Owens Community College,,6628,4421,10987,6033
1691,7332,Texas State Technical College,,9251,3499,11401,6033
1692,7332,College of the Ozarks,,10562,3828,11232,6033
1693,7339,Springfield College,,8272,4603,10786,6033
1694,7344,Ohlone College,,5387,3708,11401,6033
1695,7352,National Hispanic University,,22400,8538,4713,6033
1696,7357,College of Central Florida,,10092,3495,11401,6033
1697,7357,Piedmont College,,13810,5175,10121,6033
1698,7363,Marylhurst University,,12601,3391,11401,6033
1699,7371,Graduate Theological Union,,4981,5135,10600,6033
1700,7377,Jefferson College of Health Sciences,,16169,7748,6803,6033
1701,7381,Catholic Theological Union,,16006,7042,7846,6033
1702,7386,Colorado Heights University (Teikyo Loretto Heights),,24023,10284,1760,6033
1703,7386,Tulsa Community College,,5753,4131,11232,6033
1704,7386,Saint Francis College,,11725,5456,10004,6033
1705,7402,Manhattan School of Music,,13060,3427,11401,6033
1706,7407,Lake Sumter State College,,7360,5667,10084,6033
1707,7407,Casper College,,7318,3690,11401,6033
1708,7407,Sheridan College,,10536,6171,9359,6033
1709,7415,South Seattle Community College,,9072,3623,11401,6033
1710,7422,College of the Desert,,7360,4663,10875,6033
1711,7426,King's College New York,,11448,5449,10084,6033
1712,7426,Truckee Meadows Community College,,5589,3805,11401,6033
1713,7426,Everett Community College,,7169,3717,11401,6033
1714,7426,Cape Fear Community College,,7205,3718,11401,6033
1715,7426,Odessa College,,8720,5411,10235,6033
1716,7434,State University of New York Westchester Commmunity College,,6880,3746,11401,6033
1717,7437,Mount Ida College,,13495,4678,10658,6033
1718,7437,Cochise College,,5492,3831,11401,6033
1719,7442,Erie Community College,,5984,4795,10875,6033
1720,7442,Daytona State College (Daytona Beach Community College),,7484,3731,11401,6033
1721,7444,San Diego Mesa College,,6559,3788,11401,6033
1722,7451,United States Sports Academy,,9213,4626,10875,6033
1723,7451,Voorhees College,,11448,6564,9009,6033
1724,7451,Walsh College,,10076,5263,10355,6033
1725,7456,Lees Mcrae College,,13931,4788,10600,6033
1726,7456,Asbury Theological Seminary,,5773,4687,10987,6033
1727,7463,Blue Mountain College,,13365,7956,7128,6033
1728,7463,Frontier Nursing University (School of Midwifery and Family Nursing),,10697,7421,8075,6033
1729,7469,Brevard College,,11126,5087,10486,6033
1730,7469,Arizona Western College,,9147,4351,11096,6033
1731,7489,Gavilan College,,5008,3958,11401,6033
1732,7489,Southern Vermont College,,11340,6154,9539,6033
1733,7493,California Northstate University,,14623,10961,2280,6033
1734,7500,Santa Ana College,,5715,3932,11401,6033
1735,7500,Curtis Institute of Music,,11996,3639,11401,6033
1736,7500,Texas A&M University Central Texas,,8772,9396,5453,6033
1737,7511,Front Range Community College,,10120,3748,11401,6033
1738,7515,Pacific Northwest College of Art,,7832,3851,11401,6033
1739,7515,Concordia Theological Seminary Fort Wayne,,6844,4745,10987,6033
1740,7520,Lancaster Bible College and Graduate School,,13858,4848,10658,6033
1741,7520,Moraine Valley Community College,,7736,3866,11401,6033
1742,7530,Musicians Institute,,16516,3478,11401,6033
1743,7534,Columbus College of Art & Design,,11960,3701,11401,6033
1744,7539,Richland Community College,,10262,3787,11401,6033
1745,7548,Carrington College (Apollo College),,13700,3650,11401,6033
1746,7548,Central Texas College,,5798,4001,11401,6033
1747,7548,Harford Community College,,11039,4946,10718,6033
1748,7577,Southwestern Baptist Theological Seminary,,8758,3894,11401,6033
1749,7577,Capitol Technology University,,14147,5826,9888,6033
1750,7587,College of Coastal Georgia,,9429,7559,8369,6033
1751,7587,Clarke University,,10814,3813,11401,6033
1752,7587,Jefferson College,,9033,3881,11401,6033
1753,7599,Rogue Community College,,5492,4062,11401,6033
1754,7603,American Jewish University Los Angeles,,14709,5804,9911,6033
1755,7603,Deep Springs College,,14055,7429,8177,6033
1756,7603,Los Angeles City College,,12398,3751,11401,6033
1757,7603,Lorain County Community College,,7205,3985,11401,6033
1758,7614,Milligan College,,8312,4604,11096,6033
1759,7622,Mayville State University,,10590,3847,11401,6033
1760,7622,Midlands Technical College,,7484,3988,11401,6033
1761,7622,State College of Florida (Manatee Community College),,5196,4110,11401,6033
1762,7631,Cypress College,,5053,4133,11401,6033
1763,7639,University of Maine Presque Isle,,7169,6372,11401,5580
1764,7647,St Andrews University (Saint Andrews Presbyterian College),,13322,8973,6155,6033
1765,7647,American Conservatory Theater,,14055,3716,11401,6033
1766,7647,New York College of Podiatric Medicine,,8355,7921,8144,6033
1767,7647,Westminster Theological Seminary,,9604,3918,11401,6033
1768,7657,Western Technical College,,8330,3981,11401,6033
1769,7668,College of the Sequoias,,8372,3993,11401,6033
1770,7680,San Diego City College,,6141,4114,11401,6033
1771,7680,"Evangel University (Central Bible College, Missouri Christian Colleges)",,9887,3945,11401,6033
1772,7689,West Virginia School of Osteopathic Medicine,,14892,8062,7454,6033
1773,7695,Quincy University,,11680,3878,11401,6033
1774,7699,Cottey College,,12120,7127,8886,6033
1775,7699,Northeast Wisconsin Technical College,,9015,3997,11401,6033
1776,7699,Pierce College Los Angeles,,7438,4069,11401,6033
1777,7708,Maine College of Art,,10671,3936,11401,6033
1778,7718,University of Saint Francis Fort Wayne Indiana,,13308,5580,10309,6033
1779,7718,Big Bend Community College,,7484,4085,11401,6033
1780,7718,College of Nanoscale Science and Engineering University at Albany,,24196,9403,4075,6033
1781,7729,Garrett-Evangelical Theological Seminary,,10094,8003,8078,6033
1782,7735,Davis & Elkins College,,6751,8198,8152,6033
1783,7735,Concordia University Ann Arbor,,15441,5987,9888,6033
1784,7739,Reinhardt University,,7360,4129,11401,6033
1785,7739,(3) Washburn University School of Law,,2793,4514,11401,6033
1786,7746,University of Sioux Falls,,13218,3887,11401,6033
1787,7746,Central Pennsylvania College,,11725,3954,11401,6033
1788,7753,Vermilion Community College,,20614,3514,11401,6033
1789,7756,Goldey Beacom College,,13970,6402,9633,6033
1790,7763,(1) J Sargeant Reynolds Community College,,9759,4751,11096,6033
1791,7763,State University of New York Dutchess Community College,,10918,4008,11401,6033
1792,7773,(3) University of Florida Health Jacksonville,,9507,8193,11401,5288
1793,7778,SUNY Cobleskill,,7132,4213,11401,6033
1794,7778,West Los Angeles College,,6723,4229,11401,6033
1795,7781,Temple College,,7484,5759,10542,6033
1796,7781,Neumann University,,10718,4039,11401,6033
1797,7781,Louisiana State University Eunice,,8398,4153,11401,6033
1798,7791,Master's University,,10138,4082,11401,6033
1799,7803,Monterey Peninsula College,,6210,5353,10875,6033
1800,7803,Pardee Rand Graduate School,,19462,8574,6537,6033
1801,7808,Macomb Community College,,5715,4354,11401,6033
1802,7808,Georgia Military College,,12663,5007,10875,6033
1803,7808,New England Institute of Technology New England Tech,,8991,4157,11401,6033
1804,7819,Christian Theological Seminary,,9977,5994,10309,6033
1805,7819,Wesley College Delaware,,4505,4469,11401,6033
1806,7830,College of San Mateo,,5589,4380,11401,6033
1807,7830,Gulf Coast Community College,,9325,4172,11401,6033
1808,7830,McMurry University,,10575,4106,11401,6033
1809,7830,Benjamin Franklin Institute of Technology,,15241,5557,10392,6033
1810,7830,Yakima Valley Community College,,10041,5750,10486,6033
1811,7838,Tacoma Community College,,12436,4480,11232,6033
1812,7848,Southwestern Adventist University,,9322,4199,11401,6033
1813,7853,Cranbrook Academy of Art,,9013,4223,11401,6033
1814,7860,New Hampshire Technical Institute,,15325,3943,11401,6033
1815,7860,Northampton Community College,,9429,4210,11401,6033
1816,7867,Mount Saint Mary's University Los Angeles,,10825,6866,9633,6033
1817,7872,Louisiana College,,12104,5140,10875,6033
1818,7872,Lake Tahoe Community College,,11981,6920,9485,6033
1819,7888,Dillard University,,11971,4136,11401,6033
1820,7888,South Florida Community College,,10845,4183,11401,6033
1821,7895,Kalamazoo Valley Community College,,7098,4389,11401,6033
1822,7895,Rio Hondo Community College,,5589,4483,11401,6033
1823,7895,Shaw University,,8850,4295,11401,6033
1824,7903,Campbellsville University,,8406,4322,11401,6033
1825,7903,Columbia College Hollywood,,16584,3933,11401,6033
1826,7914,Moore College of Art & Design,,8041,4355,11401,6033
1827,7914,Rowan College at Burlington County,,10151,7464,9140,6033
1828,7914,The King's University,,19044,12637,1004,6033
1829,7919,Judson University Christian College,,7438,5109,11096,6033
1830,7919,State University of New York Delhi,,10041,4258,11401,6033
1831,7919,Lamar Institute of Technology,,11907,7985,8433,6033
1832,7919,Heartland Community College,,7205,5460,10875,6033
1833,7928,Honolulu Community College,,9767,4283,11401,6033
1834,7936,College of the Redwoods,,7395,4419,11401,6033
1835,7942,Salem College,,11406,4232,11401,6033
1836,7948,Kendall College,,14767,4073,11401,6033
1837,7948,Cambridge College,,10111,4303,11401,6033
1838,7948,East Los Angeles College,,5492,4555,11401,6033
1839,7954,Napa Valley College,,5773,4551,11401,6033
1840,7954,Bryant & Stratton College,,10802,4275,11401,6033
1841,7954,Le Cordon Bleu Schools North America,,20242,3795,11401,6033
1842,7954,Delgado Community College,,7484,4442,11401,6033
1843,7965,Grossmont College,,10340,4311,11401,6033
1844,7979,Wisconsin Indianhead Technical College,,10050,4344,11401,6033
1845,7979,Los Angeles Mission College,,4875,4649,11401,6033
1846,7985,Chabot College,,5550,4594,11401,6033
1847,7985,Citrus College,,6880,4513,11401,6033
1848,7985,Stephens College,,10019,4357,11401,6033
1849,7985,Southwest Wisconsin Technical College,,11663,4979,11096,6033
1850,7985,Thomas Aquinas College,,8598,4418,11401,6033
1851,7985,San José City College,,10686,5625,10718,6033
1852,7996,Normandale Community College,,7438,4494,11401,6033
1853,7996,University of Massachusetts System,,9733,4378,11401,6033
1854,7996,Waubonsee Community College,,8347,4444,11401,6033
1855,7996,Kansas City Art Institute,,8064,4458,11401,6033
1856,8002,Oklahoma Wesleyan University,,8894,4416,11401,6033
1857,8010,Dunwoody College of Technology,,14709,6545,9938,6033
1858,8010,Florida SouthWestern State College (Edison State College),,6954,7271,9765,6033
1859,8010,Holyoke Community College,,8413,6024,10600,6033
1860,8010,Arapahoe Community College,,7067,4543,11401,6033
1861,8043,Hesston College,,8003,4533,11401,6033
1862,8043,Durham Technical Community College,,6588,4614,11401,6033
1863,8043,Freed Hardeman University,,6916,4592,11401,6033
1864,8048,North Idaho College,,8496,4522,11401,6033
1865,8048,County College of Morris,,8996,4492,11401,6033
1866,8048,Central Arizona College,,13036,4742,11232,6033
1867,8054,Peru State College,,10632,5490,10875,6033
1868,8061,Dean College,,5984,4669,11401,6033
1869,8061,Barton College,,10159,4454,11401,6033
1870,8069,(3) University of the Pacific McGeorge School of Law,,7521,4593,11401,6033
1871,8069,Tyler Junior College,,9378,4504,11401,6033
1872,8069,Sierra Nevada College,,11846,4384,11401,6033
1873,8076,Rio Salado College,,8607,4549,11401,6033
1874,8076,Amarillo College,,5410,4741,11401,6033
1875,8084,Five Towns College,,12283,6628,10121,6033
1876,8092,Hinds Community College,,6141,4710,11401,6033
1877,8096,Northwest College Wyoming,,8142,4591,11401,6033
1878,8102,Union Institute & University,,13249,4812,11232,6033
1879,8102,Beacon College,,14327,7420,9247,6033
1880,8102,Skyline College,,6531,4697,11401,6033
1881,8110,Mid Michigan Community College,,9859,5447,10987,6033
1882,8114,Las Positas College,,4780,4852,11401,6033
1883,8123,Harris-Stowe State University,,11358,6588,10235,6033
1884,8123,College of Marin,,8138,4648,11401,6033
1885,8133,San Bernardino Valley College,,8379,5094,11232,6033
1886,8140,Herkimer County Community College,,9911,4573,11401,6033
1887,8140,Cincinnati State Technical and Community College,,7782,4677,11401,6033
1888,8144,Ocean County College,,10941,4537,11401,6033
1889,8150,Lourdes University,,12375,5558,10875,6033
1890,8162,Rosemont College,,9911,4599,11401,6033
1891,8167,Ozarks Technical Community College,,6187,4826,11401,6033
1892,8167,Clinton Community College,,11150,4553,11401,6033
1893,8176,Concordia Seminary Saint Louis,,6880,4784,11401,6033
1894,8176,Bunker Hill Community College,,12663,4493,11401,6033
1895,8182,Allan Hancock College,,6494,4822,11401,6033
1896,8192,ASA Institute of Business and Computer Technology,,12572,4508,11401,6033
1897,8192,Solano Community College,,6531,4832,11401,6033
1898,8192,Marymount California University,,11089,9008,7838,6033
1899,8199,Florida Memorial University,,12663,5736,10786,6033
1900,8224,Western Nevada College,,7899,4800,11401,6033
1901,8224,Middlesex County College,,7913,4809,11401,6033
1902,8228,Laboratory Institute of Merchandising,,5432,4959,11401,6033
1903,8228,Dakota Wesleyan University,,13484,4523,11401,6033
1904,8228,College of the Siskiyous,,12272,4580,11401,6033
1905,8234,Bryan College,,12943,4561,11401,6033
1906,8234,Keystone College,,10094,5154,11232,6033
1907,8241,State University of New York Orange County Community College,,6844,4888,11401,6033
1908,8241,Maine Maritime Academy,,10129,4708,11401,6033
1909,8247,La Roche College,,11725,4641,11401,6033
1910,8247,Eastern Iowa Community College District,,12471,4605,11401,6033
1911,8247,Trocaire College,,10065,8203,9060,6033
1912,8253,North Shore Community College,,6880,4903,11401,6033
1913,8253,Gateway Technical College,,9006,4792,11401,6033
1914,8253,Dickinson State University,,16670,6918,11401,5580
1915,8253,Community College of Denver,,8052,4843,11401,6033
1916,8253,Chesapeake College,,9767,4748,11401,6033
1917,8253,Crown College,,7169,4887,11401,6033
1918,8253,College of Southern Maryland,,7025,4890,11401,6033
1919,8266,Institute of World Politics,,11285,4674,11401,6033
1920,8266,University of Maine Fort Kent,,9084,4796,11401,6033
1921,8266,Cleveland Institute of Music,,11520,4658,11401,6033
1922,8273,Wenatchee Valley College,,9117,4802,11401,6033
1923,8273,Prairie State College,,10304,4736,11401,6033
1924,8283,Century College USA,,10539,4729,11401,6033
1925,8283,Newberry College,,9325,4806,11401,6033
1926,8283,San Francisco Conservatory of Music,,14562,4536,11401,6033
1927,8283,Southwestern Community College,,9975,4769,11401,6033
1928,8295,Remington College,,14161,4560,11401,6033
1929,8311,Southern University System,,14848,9158,7551,6033
1930,8311,(1) Finger Lakes Community College,,8509,6195,10786,6033
1931,8311,National Park College,,9516,13023,2077,6033
1932,8317,University of Mount Olive,,10881,7395,11401,5580
1933,8317,Jackson Community College,,8048,4902,11401,6033
1934,8317,Cloud County Community College,,12756,8190,8988,6033
1935,8317,Moorpark College,,8635,4870,11401,6033
1936,8317,Belmont Abbey College,,13745,4610,11401,6033
1937,8328,Becker College,,8138,4897,11401,6033
1938,8332,Logan University,,14475,4587,11401,6033
1939,8332,Marygrove College,,15600,4525,11401,6033
1940,8332,Hagerstown Community College,,5888,5051,11401,6033
1941,8348,Greenville Technical College,,10288,4830,11401,6033
1942,8348,Thomas College,,7624,4958,11401,6033
1943,8348,Waukesha County Technical College,,7521,4964,11401,6033
1944,8348,McLennan Community College,,5032,5136,11401,6033
1945,8360,Renton Technical College,,11859,4761,11401,6033
1946,8360,Walla Walla Community College,,8443,4918,11401,6033
1947,8363,Camden County College,,11746,4773,11401,6033
1948,8369,Union Theological Seminary,,14944,4607,11401,6033
1949,8369,San Juan College,,7868,4970,11401,6033
1950,8374,Elms College,,7521,5002,11401,6033
1951,8374,Neosho County Community College,,10556,6424,10658,6033
1952,8380,Master's Seminary,,10718,4850,11401,6033
1953,8380,Robert Morris University Illinois,,16489,4542,11401,6033
1954,8380,Cerro Coso Community College,,4641,5217,11401,6033
1955,8386,Saint Joseph's College of Indiana,,21019,4260,11401,6033
1956,8386,Eastern Arizona College,,9767,6681,10542,6033
1957,8394,Midway University,,12424,4791,11401,6033
1958,8398,Albany Law School,,7899,5017,11401,6033
1959,8402,Bethesda University,,12708,13850,1196,6033
1960,8402,Paradise Valley Community College,,10414,7718,9790,6033
1961,8402,Southwestern Assemblies of God University,,9473,4944,11401,6033
1962,8402,Schoolcraft College,,8950,4975,11401,6033
1963,8411,Atlantic Cape Community College,,12345,4827,11401,6033
1964,8411,Warner Pacific College,,12863,4793,11401,6033
1965,8422,Westfield State University,,5926,12047,4251,6033
1966,8422,Cheyney University of Pennsylvania,,8584,5009,11401,6033
1967,8422,Laramie County Community College,,10686,8877,8539,6033
1968,8429,Denver Seminary,,10952,4894,11401,6033
1969,8429,Blue Mountain Community College,,9072,4999,11401,6033
1970,8429,Northland Community and Technical College,,7438,5083,11401,6033
1971,8439,Manchester Community College CT,,9098,5003,11401,6033
1972,8439,Gadsden State Community College,,11118,5892,10987,6033
1973,8439,Guilford Technical Community College,,8261,5052,11401,6033
1974,8439,Institute of American Indian and Alaska Native Culture,,15151,4683,11401,6033
1975,8451,Saint Paul School of Theology,,16457,7230,9911,6033
1976,8455,Hodges University,,13166,4841,11401,6033
1977,8455,Limestone College,,9162,5034,11401,6033
1978,8455,Marine Corps University,,17593,9014,7832,6033
1979,8455,Virginia College,,11930,4900,11401,6033
1980,8466,Flathead Valley Community College,,7256,6216,10987,6033
1981,8469,New Orleans Baptist Theological Seminary,,10463,4991,11401,6033
1982,8474,Northland Pioneer College,,6093,5252,11401,6033
1983,8474,Northcentral Technical College,,7736,5966,11096,6033
1984,8474,Ventura College,,6628,5205,11401,6033
1985,8481,Irvine Valley College,,8031,5131,11401,6033
1986,8481,Cleveland State Community College,,9084,7504,10153,6033
1987,8484,University of Mobile,,11316,4978,11401,6033
1988,8484,Alexandria Technical College,,16831,4672,11401,6033
1989,8494,Shasta College,,7169,5207,11401,6033
1990,8494,Merced College,,7484,5708,11232,6033
1991,8494,Moraine Park Technical College,,8379,5150,11401,6033
1992,8494,Atlanta Metropolitan College,,14370,7895,9514,6033
1993,8504,Briar Cliff University,,9195,5120,11401,6033
1994,8507,Goodwin College,,9613,5108,11401,6033
1995,8507,William James College,,10814,6431,10786,6033
1996,8519,Finlandia University,,7169,5246,11401,6033
1997,8519,West Virginia University at Parkersburg,,8398,5169,11401,6033
1998,8531,Bismarck State College,,9573,5129,11401,6033
1999,8531,Heritage Christian University,,17593,9545,7229,6033
2000,8531,Northwest Indian College,,11354,7364,10206,6033
2001,8541,Cuyamaca College,,9822,5142,11401,6033
2002,8551,Waynesburg University,,9666,5151,11401,6033
2003,8551,Anna Maria College,,12055,5038,11401,6033
2004,8560,Bethany College Bethany,,14457,5918,10987,6033
2005,8560,Trident Technical College,,8119,5245,11401,6033
2006,8560,Montana University System,,4739,5496,11401,6033
2007,8572,Cañada College,,6880,5324,11401,6033
2008,8572,Cogswell Polytechnical College,,16897,4782,11401,6033
2009,8572,Milwaukee Institute of Art and Design,,10686,5124,11401,6033
2010,8586,Dakota County Technical College,,5550,5440,11401,6033
2011,8586,Skagit Valley College,,6405,5386,11401,6033
2012,8593,Oklahoma Panhandle State University,,7438,5322,11401,6033
2013,8593,Cazenovia College,,10648,5153,11401,6033
2014,8598,Los Angeles Film School,,9314,5236,11401,6033
2015,8598,Lincoln College Illinois,,8069,7275,10486,6033
2016,8604,Arkansas State University Beebe,,14253,4982,11401,6033
2017,8604,Bossier Parish Community College,,10746,5163,11401,6033
2018,8622,Clover Park Technical College,,15173,4955,11401,6033
2019,8622,Hill College,,10336,5208,11401,6033
2020,8631,Saint Mary of the Woods College,,15467,4948,11401,6033
2021,8636,Kansas Wesleyan University,,11609,5168,11401,6033
2022,8636,Volunteer State Community College,,8372,5340,11401,6033
2023,8636,Spertus Institute of Jewish Studies,,12756,5117,11401,6033
2024,8650,Altierus (Everest University Florida Metropolitan University),,23698,4420,11401,6033
2025,8655,Corban University,,8720,5359,11401,6033
2026,8660,Kilgore College,,7704,5417,11401,6033
2027,8666,Urbana University,,16615,4936,11401,6033
2028,8685,American River College,,7521,9458,8616,6033
2029,8685,Genesee Community College,,7098,5485,11401,6033
2030,8685,Mercy College Ohio,,14829,8909,8741,6033
2031,8693,Wright Institute,,19074,10043,6734,6033
2032,8693,Kendall College of Art & Design,,8975,5388,11401,6033
2033,8700,Antioch College,,5955,7247,10718,6033
2034,8700,Butler Community College,,8175,5439,11401,6033
2035,8700,Pikes Peak Community College,,9268,5382,11401,6033
2036,8700,Rose State College,,11653,5257,11401,6033
2037,8712,Antioch University New England,,22495,4596,11401,6033
2038,8712,Community College of Aurora,,10326,5337,11401,6033
2039,8712,Santa Fe Community College NM,,9911,5358,11401,6033
2040,8718,Capital Community College,,12805,5211,11401,6033
2041,8718,Hocking College,,13289,5184,11401,6033
2042,8734,Laney College,,7395,5533,11401,6033
2043,8734,William Peace University,,15200,5100,11401,6033
2044,8740,Pitt Community College,,9475,5953,11232,6033
2045,8747,Reading Area Community College,,8524,5479,11401,6033
2046,8753,Midland College,,7770,5535,11401,6033
2047,8760,Paul Quinn College,,17048,5027,11401,6033
2048,8760,Arkansas Baptist College,,18308,4951,11401,6033
2049,8767,Baltimore City Community College,,13810,5228,11401,6033
2050,8767,Bethany Lutheran College,,8081,5542,11401,6033
2051,8767,Stark State College,,6210,5677,11401,6033
2052,8767,Hutchinson Community College,,9117,5477,11401,6033
2053,8781,Howard Payne University,,9720,5450,11401,6033
2054,8781,Passaic County Community College,,10304,5419,11401,6033
2055,8787,John Tyler Community College,,8281,5556,11401,6033
2056,8787,Union College Barbourville KY,,11158,5392,11401,6033
2057,8791,Hope International University,,9933,5466,11401,6033
2058,8800,Navajo Technical University,,11072,9926,7993,6033
2059,8800,Centralia College,,12482,5348,11401,6033
2060,8812,Rock Valley College,,10273,5471,11401,6033
2061,8824,Piedmont Technical College,,9220,6108,11232,6033
2062,8824,Taft College,,10185,5480,11401,6033
2063,8824,Monroe County Community College,,8125,6162,11232,6033
2064,8824,Calhoun Community College,,13983,5278,11401,6033
2065,8824,Olivet College,,8629,5581,11401,6033
2066,8832,Northwestern Oklahoma State University,,11329,5428,11401,6033
2067,8832,Southwestern Oregon Community College,,11425,5421,11401,6033
2068,8832,Vista College TX NM,,18604,5004,11401,6033
2069,8832,Walters State Community College,,8372,7106,10786,6033
2070,8832,University of Cincinnati Blue Ash College (Raymond Walters College),,12647,5365,11401,6033
2071,8850,Chippewa Valley Technical College,,11846,5420,11401,6033
2072,8861,Concordia College New York,,15007,5254,11401,6033
2073,8870,(3) University of Minnesota Crookston,,7132,16088,6656,5288
2074,8889,Kansas City Kansas Community College,,9347,5613,11401,6033
2075,8889,Rochester College,,8347,5662,11401,6033
2076,8900,Indian Hills Community College,,12345,5441,11401,6033
2077,8900,Wesleyan College,,10463,5551,11401,6033
2078,8910,Hawkeye Community College,,9637,5614,11401,6033
2079,8910,Heritage University,,10834,5547,11401,6033
2080,8910,Tompkins Cortland Community College,,10159,5583,11401,6033
2081,8910,Miramar College San Diego,,6700,5806,11401,6033
2082,8921,Baptist College of Health Sciences,,17013,8695,9195,6033
2083,8927,Lehigh Carbon Community College,,12436,5474,11401,6033
2084,8927,Wallace State Community College Hanceville,,9138,5665,11401,6033
2085,8927,College of Saint Mary Omaha,,12782,5444,11401,6033
2086,8938,Community College of Vermont,,8333,6304,11232,6033
2087,8938,Pima Medical Institute,,10382,5609,11401,6033
2088,8954,Montserrat College of Art,,11340,6134,11232,6033
2089,8954,Sandhills Community College,,9378,5692,11401,6033
2090,8961,Texas Tech University System,,12722,5500,11401,6033
2091,8969,Bluefield College,,9307,5711,11401,6033
2092,8976,Rocky Mountain College of Art + Design,,18798,5143,11401,6033
2093,8976,Minneapolis Community and Technical College,,11944,5576,11401,6033
2094,8982,Forsyth Technical Community College,,14212,5435,11401,6033
2095,8982,Fayetteville Technical Community College,,10159,5685,11401,6033
2096,8982,Fisher College,,11216,5621,11401,6033
2097,8982,Los Medanos Community College,,5330,6044,11401,6033
2098,8995,William Jessup University,,10590,5669,11401,6033
2099,9004,Wiley College,,9742,6921,10987,6033
2100,9004,Luzerne County Community College,,9268,5764,11401,6033
2101,9015,Johnson University (Johnson Bible College),,14115,6040,11232,6033
2102,9018,Alamance Community College,,10718,5695,11401,6033
2103,9018,North Hennepin Community College,,13882,5498,11401,6033
2104,9018,Inver Hills Community College,,8436,5830,11401,6033
2105,9018,Talladega College,,9162,5795,11401,6033
2106,9018,Highland Community College Northeast Kansas,,10733,5701,11401,6033
2107,9026,Crowder College,,10094,5741,11401,6033
2108,9032,Kentucky Wesleyan College,,12833,5596,11401,6033
2109,9032,Lincoln Land Community College,,7025,5957,11401,6033
2110,9032,Gwinnett Technical College,,9852,5767,11401,6033
2111,9038,South Suburban College,,7169,5959,11401,6033
2112,9038,University of Western States (Western States Chiropractic College),,8031,7428,10786,6033
2113,9052,Nashville State Community College,,7169,5982,11401,6033
2114,9068,Kankakee Community College,,7816,5949,11401,6033
2115,9068,Parker University (College of Chiropractic),,704,7100,11401,6033
2116,9068,Corning Community College,,9177,5864,11401,6033
2117,9080,Christendom College,,10094,5814,11401,6033
2118,9089,Pacific Oaks College,,13146,7294,10718,6033
2119,9089,Minnesota State Community and Technical College,,7205,6039,11401,6033
2120,9095,Umpqua Community College,,8855,5922,11401,6033
2121,9105,Oregon College of Art & Craft,,11796,5763,11401,6033
2122,9129,Contra Costa College,,12302,5773,11401,6033
2123,9129,Santiago Canyon College,,5904,6204,11401,6033
2124,9129,Schiller International University,,12506,5760,11401,6033
2125,9129,Fortis Colleges,,14800,5612,11401,6033
2126,9129,William Penn University,,11981,5791,11401,6033
2127,9142,Columbia State Community College,,8347,6031,11401,6033
2128,9142,Danville Area Community College,,8607,6010,11401,6033
2129,9150,Brescia University,,12647,5766,11401,6033
2130,9150,Central Community College,,8870,6016,11401,6033
2131,9162,Florida Keys Community College,,11466,5847,11401,6033
2132,9162,Mars Hill University,,10359,8765,9938,6033
2133,9171,Northeast State Technical Community College,,7568,8216,10486,6033
2134,9179,South Mountain Community College,,11466,5876,11401,6033
2135,9179,Los Angeles Harbor College,,6279,6228,11401,6033
2136,9189,Culver Stockton College,,14354,5702,11401,6033
2137,9189,Mount Wachusett Community College,,9273,6034,11401,6033
2138,9189,(3) Oklahoma State University Institute of Technology,,7882,6125,11401,6033
2139,9198,University of Northwestern Saint Paul (Northwestern College Minnesota),,10255,5984,11401,6033
2140,9198,Edward Waters College,,14562,5705,11401,6033
2141,9207,Cayuga Community College,,14041,5746,11401,6033
2142,9214,Phillips Community College University of Arkansas,,15364,5668,11401,6033
2143,9214,Lake Michigan College,,8160,6140,11401,6033
2144,9214,(3) University of Hawai`i Maui College,,9286,6080,11401,6033
2145,9214,Methodist College Josie Harper Campus,,9336,6065,11401,6033
2146,9229,Alvin Community College,,10159,6018,11401,6033
2147,9229,Bethel University,,14264,5747,11401,6033
2148,9236,Johnston Community College,,14548,5748,11401,6033
2149,9236,Pueblo Community College,,12254,5893,11401,6033
2150,9248,Brown Mackie College,,23213,5127,11401,6033
2151,9248,Central Christian College,,13828,5807,11401,6033
2152,9265,Craven Community College,,10962,6005,11401,6033
2153,9270,Germanna Community College,,11867,5960,11401,6033
2154,9270,Granite State College,,12104,5945,11401,6033
2155,9282,Evergreen Valley College,,11620,5988,11401,6033
2156,9291,Martin Methodist College,,11201,7843,10658,6033
2157,9291,Panola College,,10782,6063,11401,6033
2158,9303,American College of Education,,13077,8072,10440,6033
2159,9303,MacMurray College of the Highlanders,,12614,5944,11401,6033
2160,9303,Brazosport College,,6987,6322,11401,6033
2161,9303,Saint Paul's School,,8119,6242,11401,6033
2162,9319,Chipola College,,7521,6294,11401,6033
2163,9326,Lanier Technical College,,14161,5862,11401,6033
2164,9334,Patrick Henry College,,14944,5819,11401,6033
2165,9348,Ave Maria School of Law,,14072,5909,11401,6033
2166,9348,Central Lakes College Brainerd,,9177,6231,11401,6033
2167,9358,Toccoa Falls College,,14147,5911,11401,6033
2168,9369,Navarro College,,8220,6314,11401,6033
2169,9369,North Iowa Area Community College,,8988,6271,11401,6033
2170,9379,Mount Marty College,,14576,5899,11401,6033
2171,9379,New River Community College,,10319,6178,11401,6033
