ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
1733,13087,Electric Power Occupational Technical Institute,,22388,10047,11401,6033
1734,13117,Henan Mechanical and Electrical Vocational College / 河南机电职业学院,,19388,10371,11401,6033
1735,13120,Sichuan Automotive Vocational & Technical College / 四川汽车职业技术学院,,11562,10959,11401,6033
1736,13126,Jiangsu Open University / 江苏开放大学,,9363,11111,11401,6033
1737,13126,Fujian International Business & Economic College / 福建对外经济贸易职业技术学院,,25900,9678,11401,6033
1738,13135,Aviation Industrial Workers University of Lanzhou / 兰州航空工业职工大学,,24466,9909,11401,6033
1739,13160,Chongqing Vocational College of Art and Engineering / 重庆艺术工程职业学院,,13438,10889,11401,6033
1740,13175,Oxbridge College Kunming University of Science & Technology / 昆明理工大学津桥学院,,12120,10987,11401,6033
1741,13191,Paez College of Chongqing Technology and Business University / 重庆工商大学派斯学院,,12302,10994,11401,6033
1742,13196,Inner Mongolia Vocational College of Chemical Engineering / 内蒙古化工职业学院,,15051,10828,11401,6033
1743,13229,Sichuan Post and Telecommunications College / 四川邮电职业技术学院,,13612,10949,11401,6033
1744,13260,Henan Vocational College of Nursing / 河南护理职业学院,,13552,11006,11401,6033
1745,13284,Shijiazhuang Tiedao University Sifang College / 石家庄铁道大学四方学院,,14666,10965,11401,6033
1746,13293,Pu'er University / 普洱学院,,13060,11086,11401,6033
1747,13314,Wuchang Polytechnic College / 武昌职业学院,,14848,10981,11401,6033
1748,13314,Yangquan Teachers College / 阳泉师范高等专科学校,,24381,10132,11401,6033
1749,13330,Anhui Vocational College of City Management / 安徽城市管理职业学院,,9104,11389,11401,6033
1750,13330,Anyang Vocational & Technical College / 安阳职业技术学院,,14327,11038,11401,6033
1751,13349,Luoyang Polytechnic / 洛阳职业技术学院,,11011,11290,11401,6033
1752,13358,Zhangjiakou University / 张家口学院,,20218,10623,11401,6033
1753,13385,Jiangxi Technology Business Polytechnic / 江西工商职业技术学院,,24023,10260,11401,6033
1754,13385,Sichuan Sanhe College of Professionals / 四川三河职业学院,,20574,10611,11401,6033
1755,13411,(3) Xinglin College Liaoning University of Traditional Chinese Medicine / 辽宁中医药大学杏林学院,,14767,11099,11401,6033
1756,13421,Shijiazhuang Vocational College of Science and Technology Engineering / 石家庄科技工程职业学院,,11830,11329,11401,6033
1757,13421,Hebei Institute of International Business and Economics / 河北对外经贸职业学院,,17151,10927,11401,6033
1758,13433,Wuchang Shouyi University / 武昌首义学院,,9177,11504,11401,6033
1759,13433,Yunnan Jiatong College / 云南交通职业技术学院,,8372,11551,11401,6033
1760,13456,Changsha Institute of Education / 长沙教育学院,,27603,9214,11401,6033
1761,13456,Guangdong Polytechnic College / 广东理工学院,,12663,11313,11401,6033
1762,13475,Yunnan Agricultural University Institute of Tropical Crops / 云南农业大学热带作物学院,,27782,8949,11401,6033
1763,13486,Zhaotong University / 昭通学院,,10888,11462,11401,6033
1764,13502,Tongcheng Teachers College / 桐城师范高等专科学校,,21466,10688,11401,6033
1765,13518,Beijing Open University / 北京开放大学,,8673,11642,11401,6033
1766,13533,Shandong Vocational College of Science & Technology / 山东科技职业学院,,10151,11571,11401,6033
1767,13561,Liaoning Vocational College of Medicine / 辽宁医药职业学院,,10753,11556,11401,6033
1768,13561,Gongqing Institute of Science and Technology / 共青科技职业学院,,23981,10500,11401,6033
1769,13575,Sichuan Electronic Machinery Vocational & Technical College / 四川电子机械职业技术学院,,13077,11433,11401,6033
1770,13575,(1) Jinan Vocational College of Nursing / 济南护理职业学院,,13347,11417,11401,6033
1771,13575,Nanning Prefecture Education College / 南宁地区教育学院,,19291,10933,11401,6033
1772,13588,Liaoning Vocational College Light Industry / 辽宁轻工职业学院,,14800,11321,11401,6033
1773,13613,Hunan Geely Auto College / 湖南吉利汽车职业技术学院,,13234,11466,11401,6033
1774,13625,Jilin Engineering Normal University / 吉林工程技术师范学院,,7395,11858,11401,6033
1775,13630,Jiangsu Vocational College of Business / 江苏商贸职业学院,,11158,11622,11401,6033
1776,13652,Qilu Medical University / 齐鲁医药学院,,10215,11722,11401,6033
1777,13672,Zhengzhou Information Engineering Vocational College / 郑州信息工程职业学院,,12458,11591,11401,6033
1778,13678,(3) Physical Education College Zhengzhou University / 郑州大学体育学院,,11089,11693,11401,6033
1779,13684,Heilongjiang Nursing College / 黑龙江护理高等专科学校,,15828,11363,11401,6033
1780,13684,Anhui Institute of Information Technology 安徽信息工程学院,,22688,10787,11401,6033
1781,13707,Jilin Engineering Vocational College / 吉林工程职业学院,,16263,11368,11401,6033
1782,13710,Wuxi City College of Vocational Technology / 无锡城市职业技术学院,,9759,11816,11401,6033
1783,13710,Xizang Minzu University / 西藏民族学院,,6559,12044,11401,6033
1784,13723,Shijiazhuang Engineering Vocational College / 石家庄工程职业学院,,12746,11639,11401,6033
1785,13753,Qiqihar Institute of Engineering / 齐齐哈尔工程学院,,9127,11939,11401,6033
1786,13767,City College of Dongguan University of Technology / 东莞理工学院城市学院,,9759,11913,11401,6033
1787,13774,(1) Hunan Food and Drug Vocational College / 湖南食品药品职业学院,,13322,11692,11401,6033
1788,13785,Dalian Software Vocational College/ 大连软件职业学院,,24655,10719,11401,6033
1789,13785,Guangxi Science & Technology Normal University / 柳州师范高等专科学校,,9604,11958,11401,6033
1790,13785,Hunan University of Medicine / 湖南医药学院,,13700,11674,11401,6033
1791,13799,Guangxi Open University / 广西广播电视大学,,15924,11519,11401,6033
1792,13804,South China Business Trade College / 广州华南商贸职业学院,,11562,11835,11401,6033
1793,13804,Sichuan Technology & Business University / 四川工商学院,,9573,11973,11401,6033
1794,13818,Beijing Contemporary Music Academy / 北京现代音乐研修学院,,6210,12258,11401,6033
1795,13818,(1) Tianmen Vocational College / 天门职业学院,,14475,11676,11401,6033
1796,13818,Yuncheng Polytechnic College / 运城职业技术学院,,10590,11936,11401,6033
1797,13831,Chongqing Telecommunication Polytechnic College / 重庆电讯职业学院,,20603,11187,11401,6033
1798,13841,Chongqing Vocational College of Light Industry / 重庆轻工职业学院,,17362,11477,11401,6033
1799,13849,Ezhou Polytechnic / 鄂州职业大学,,18274,11413,11401,6033
1800,13867,Hanjiang Normal University / 汉江师范学院,,10706,11979,11401,6033
1801,13867,Hunan Technical College of Railway High-speed / 湖南高速铁路职业技术学院,,11089,11960,11401,6033
1802,13876,Hebei Vocational College of Real Transportation / 河北轨道运输职业技术学院,,15542,11656,11401,6033
1803,13887,Hebi Automotive Engineering Professional College / 鹤壁汽车工程职业学院,,12055,11926,11401,6033
1804,13887,Shanghai Finance University / 上海金融学院,,9169,12101,11401,6033
1805,13895,Taiyuan University / 太原大学,,22022,11144,11401,6033
1806,13895,Shandong Maritime Vocational College / 山东海事职业学院,,15127,11721,11401,6033
1807,13895,Shenyang Institute of Science and Technology / 沈阳科技学院,,26970,10378,11401,6033
1808,13905,Manzhouli Russian Vocation College / 满洲里俄语职业学院,,17566,11540,11401,6033
1809,13935,Harbin Finance University / 哈尔滨金融学院,,27648,9750,11401,6033
1810,13943,Sanjiang University / 三江学院,,8831,12218,11401,6033
1811,13963,Hangzhou Radio & TV University / 杭州广播电视大学,,15896,11756,11401,6033
1812,13999,Henan College of Industry & Information Technology / 河南工业和信息化职业学院,,11892,12071,11401,6033
1813,14006,Suihua Education College / 绥化市教育学院,,9911,12225,11401,6033
1814,14006,Jilin Medical University / 吉林医药学院,,19096,11549,11401,6033
1815,14015,Baoshan College of Traditional Chinese Medicine / 保山中医药高等专科学校,,17276,11724,11401,6033
1816,14046,Zhejiang Automotive Vocational & Technical College / 浙江汽车职业技术学院,,17013,11765,11401,6033
1817,14047,Jiangsu Second Teachers College / 江苏第二师范学院,,11609,12163,11401,6033
1818,14081,Zhengzhou Institute of Finance and Economics / 郑州财经学院,,12361,12154,11401,6033
1819,14081,Baotou Vocational & Technical College / 包头职业技术学院,,13745,12065,11401,6033
1820,14093,Jiangxi Agricultural Engineering College / 江西农业工程职业学院,,7848,12490,11401,6033
1821,14109,Weihai Ocean Vocational College / 威海海洋职业学院,,15944,11925,11401,6033
1822,14121,Nanyang Vocational College of Agriculture / 南阳农业职业学院,,16670,11882,11401,6033
1823,14121,Guiyang Vocational & Technical College / 贵阳职业技术学院,,8635,12468,11401,6033
1824,14149,Xinyang University / 信阳学院,,11680,12295,11401,6033
1825,14149,Quanzhou Ocean Institute / 泉州海洋职业学院,,14212,12087,11401,6033
1826,14160,Anhui Huangmei Opera Art Vocational College / 安徽黄梅戏艺术职业学院,,19151,11725,11401,6033
1827,14178,Sichuan Southwest Vocational College of Civil Aviation / 四川西南航空职业学院,,13690,12180,11401,6033
1828,14184,Ningxia Technical College of Wine and Desertification Prvention / 宁夏葡萄酒与防沙治沙职业技术学院,,20350,11663,11401,6033
1829,14184,Jinzhong University / 晋中学院,,11234,12388,11401,6033
1830,14184,Beijing Institute of Business and Technology / 北京经济技术职业学院,,19841,11708,11401,6033
1831,14194,Fuzhou Institute of Technology / 福州理工学院,,10404,12436,11401,6033
1832,14194,Xi'an Aeronautical University / 西安航空职工大学,,18557,11815,11401,6033
1833,14206,Yuncheng Vocational Nursing College / 运城护理职业学院,,15403,12076,11401,6033
1834,14257,Xuchang Electrical Vocational College / 许昌电气职业学院,,15214,12176,11401,6033
1835,14257,Sichuan Radio and TV University Distance Learning Platform / 四川广播电视大学远程教学平台,,10802,12501,11401,6033
1836,14278,Fujian Preschool Education College / 福建幼儿师范高等专科学校,,13594,12335,11401,6033
1837,14330,Liaoning Institute of Technology,,11769,12534,11401,6033
1838,14350,Nantong Normal College / 南通师范高等专科学校,,14313,12372,11401,6033
1839,14377,Tongren Polytechnic College / 铜仁职业技术学院,,9926,12739,11401,6033
1840,14377,Rocket Force University of Engineering / 火箭军工程大学,,22266,11729,11401,6033
1841,14409,Anhui Vocational College of Grain Engineering / 安徽粮食工程职业学院,,17566,12196,11401,6033
1842,14417,Civil Aviation Management Institute of China/ 中国民航管理干部学院,,13729,12537,11401,6033
1843,14430,Chongqing Youth Vocational & Technical College / 重庆青年职业技术学院,,15542,12412,11401,6033
1844,14463,Tianjin Art Vocational College / 天津艺术职业学院,,19484,12088,11401,6033
1845,14503,Sichuan Institute of Industrial Technology / 四川工业科技学院,,16584,12418,11401,6033
1846,14551,Yunnan Open University / 云南开放大学,,18950,12294,11401,6033
1847,14559,Henan Vocational College of Agriculture / 河南农业职业学院,,14298,12708,11401,6033
1848,14559,Shangqiu University / 商丘学院,,14441,12697,11401,6033
1849,14568,Xi'an Jiaotong University City College / 西安交通大学城市学院,,12272,12881,11401,6033
1850,14585,Liaoning Normal Haihua Huahai College / 辽宁师范大学海华学院,,17151,12519,11401,6033
1851,14585,Ynucheng Advanced Normal College / 运城师范高等专科学校,,18548,12392,11401,6033
1852,14597,Anyang Preschool Education College / 安阳幼儿师范高等专科学校,,21009,12145,11401,6033
1853,14610,Chongqing Foreign Language School / 重庆外国语学校,,16150,12625,11401,6033
1854,14610,Hangzhou Medical College / 杭州医学院,,13513,12841,11401,6033
1855,14636,Guizhou University of Commerce / 贵州商学院,,13527,12873,11401,6033
1856,14645,Beijing Vocational College of Transportation / 北京交通运输职业学院,,13657,12881,11401,6033
1857,14679,Shanxi Youth Vocational College / 山西青年职业学院,,25133,11795,11401,6033
1858,14708,Shenyang Northern Software College of Information Technology / 沈阳北软信息职业技术学院,,19805,12425,11401,6033
1859,14708,(3) West China Medical Center Sichuan Medical University / 四川大学华西医学中心,,21446,12270,11401,6033
1860,14721,Xinyang Agriculture and Forestry University / 信阳农林学院,,11653,13114,11401,6033
1861,14744,Xinyang International Vocation Institute / 信阳涉外职业技术学院,,18873,12542,11401,6033
1862,14753,Suihua University / 绥化学院,,11497,13164,11401,6033
1863,14753,Chongqing Vocational College of Transportation / 重庆交通职业学院,,8474,13377,11401,6033
1864,14767,Nanjing Polytechnic Institute / 南京科技职业学院,,11354,13191,11401,6033
1865,14767,Shijiazhuang Vocational College of Finance & Economics /石家庄财经职业学院,,27705,10724,11401,6033
1866,14801,Guizhou Radio and TV University / 贵州广播电视大学,,12283,13173,11401,6033
1867,14809,Zhengzhou Yellow River Nursing Vocational College / 郑州黄河护理职业学院,,20188,12531,11401,6033
1868,14815,Central Academy of Cultural Administration / 中央文化管理干部学院,,12120,13215,11401,6033
1869,14819,City College of Huizhou / 惠州城市职业学院,,15503,12955,11401,6033
1870,14827,Shanghai Jiguang Polytechnic College / 上海济光职业技术学院,,9844,13398,11401,6033
1871,14883,Inner Mongolia Energy Vocational College / 内蒙古能源职业学院,,21466,12492,11401,6033
1872,14903,Shanghai Xingwei College / 上海兴伟学院,,20797,12600,11401,6033
1873,14915,Nanjing City Vocational College / 南京城市职业学院,,12956,13287,11401,6033
1874,14921,Shanxi Radio & TV University /山西广播电视大学,,12980,13295,11401,6033
1875,14921,Hunan Vocational Institute of Safety Technology / 湖南安全技术职业学院,,11483,13397,11401,6033
1876,14933,Harbin Applied Vocational & Technical College / 哈尔滨应用职业技术学院,,11562,13410,11401,6033
1877,14951,China-EU School of Law / 中欧法学院,,16132,13084,11401,6033
1878,14962,Xi'an Railway Engineering Staff University / 西安铁路工程职工大学,,21873,12565,11401,6033
1879,14998,Hunan College for Preschool Education / 湖南幼儿师范高等专科学校,,27495,11331,11401,6033
1880,15027,Suzhou Polytechnic Institute of Agriculture / 苏州农业职业技术学院,,16670,13154,11401,6033
1881,15053,(3) College of Vocational and Further Education Central China Normal University / 华中师范大学职业与继续教育学院,,22979,12562,11401,6033
1882,15074,Hubei Vocational Open University / 湖北开放职业学院,,27289,11702,11401,6033
1883,15102,Hainan Open University / 海南广播电视大学,,13495,13466,11401,6033
1884,15107,Shanxi Medical College for Continuing Education / 山西职工医学院,,23763,12554,11401,6033
1885,15131,Defence Industry Staff College / 广东省国防工业职工大学,,22899,12683,11401,6033
1886,15154,Alxa Vocational & Technical College / 阿拉善职业技术学院,,18189,13169,11401,6033
1887,15170,Art Vocational University in Mongolia / 内蒙古美术职业学院,,21509,12890,11401,6033
1888,15183,Sichuan Vocational College of Health and Rehabilitation / 四川卫生康复职业学院,,16615,13364,11401,6033
1889,15202,Gansu Health Vocational College / 甘肃卫生职业学院,,14424,13537,11401,6033
1890,15221,Hunan Institute of Traffic Engineering / 湖南交通工程学院,,14370,13570,11401,6033
1891,15230,Hunan Applied Technology University / 湖南应用技术学院,,11751,13771,11401,6033
1892,15299,Taiyuan Radio & TV University / 太原广播电视大学,,15403,13601,11401,6033
1893,15307,Jinshan Vocational Technical College / 金山职业技术学院,,20274,13200,11401,6033
1894,15327,Hainan College of Foreign Studies / 海南外国语职业学院,,12302,13840,11401,6033
1895,15334,Chengdu Vocational & Technical College of Industry / 成都工业职业技术学院,,12681,13836,11401,6033
1896,15350,Shaanxi Technical College of Finance and Economics / 陕西财经职业技术学院,,14531,13720,11401,6033
1897,15350,Hefei Science and Technology College / 合肥科技职业学院,,20693,13203,11401,6033
1898,15365,Criminal Investigation Police University of China / 中国刑事警察学院 网站备案,,11944,13899,11401,6033
1899,15370,Harbin Petroleum Institute / 哈尔滨石油学院,,11605,13942,11401,6033
1900,15377,Shiyuan College of Guangxi Teachers Education University / 广西师范学院师园学院,,27705,11482,11401,6033
1901,15396,Shandong Vocational College of Art and Design / 山东艺术设计职业学院,,20894,13257,11401,6033
1902,15418,Guangdong Preschool Normal College in Maoming / 广东茂名幼儿师范专科学校,,18132,13517,11401,6033
1903,15418,Les Roches Jin Jiang International Hotel Management College / 上海锦江国际理诺士酒店管理专修学院,,18557,13482,11401,6033
1904,15450,Bazhong Vocational & Technical College / 巴中职业技术学院,,20963,13324,11401,6033
1905,15455,(1) Xichang College / 西昌学院,,11859,14042,11401,6033
1906,15515,(3) Beijing International MBA at Peking University / 北大国家发展研究院BiMBA商学院,,10004,14258,11401,6033
1907,15515,Shanghai Lixin University of Commerce International Finance College / 上海立信会计学院国际财经学院,,15364,13846,11401,6033
1908,15522,(3) Beijing Foreign Language School Affiliated to BFSU / 北京市北外附属外国语学校,,9257,14336,11401,6033
1909,15538,China Academy of Engineering Physics Institute of Technology / 中国工程物理研究院职工工学院,,23213,13194,11401,6033
1910,15550,Beijing Shijingshan Spare-time University / 北京市石景山区业余大学,,19053,13609,11401,6033
1911,15550,Guangxi Economics & Trade Vocational Institute / 广西经贸职业技术学院,,7205,14538,11401,6033
1912,15565,Hubei Polytechnic Institute / 湖北职业技术学院,,8622,14435,11401,6033
1913,15578,Heilongjiang Institute of Tourism / 黑龙江旅游职业技术学院,,13495,14081,11401,6033
1914,15599,North Sichuan College of Preschool Teacher Education / 川北幼儿师范高等专科学校,,20197,13576,11401,6033
1915,15599,Yunnan Modern Professional & Technical College / 云南现代职业技术学院,,24434,13111,11401,6033
1916,15616,Yunnan College of Foreign Affairs & Foreign Language / 云南外事外语职业学院,,20408,13582,11401,6033
1917,15616,Nanchang Education College / 南昌教育学院,,27705,11772,11401,6033
1918,15659,Yunnan Tin Vocational Technical College / 云南锡业职业技术学院,,14072,14150,11401,6033
1919,15694,Daqing Medical College / 大庆医学高等专科学校,,17276,13928,11401,6033
1920,15711,Baiyin Institute of Mining & Metallurgy / 白银矿冶职业技术学院,,20865,13641,11401,6033
1921,15711,Shenyang Urban Construction University / 沈阳城市建设学院,,17696,13905,11401,6033
1922,15722,Shandong Kawen College of Science & Technology / 山东凯文科技职业学院,,11996,14410,11401,6033
1923,15819,Hefei Radio and Television University / 合肥广播电视大学,,14892,14307,11401,6033
1924,15834,Liaoning Water Conservancy Vocational College / 辽宁水利职业学院,,21446,13727,11401,6033
1925,15834,Yongcheng Vocational College / 永城职业学院,,18668,13976,11401,6033
1926,15842,Hunan Post and Telecommunication College / 湖南邮电职业技术学院,,25528,13277,11401,6033
1927,15857,Guiyang Preschool Education College / 贵阳幼儿师范高等专科学校,,8146,14881,11401,6033
1928,15923,Yichun Early Childhood Teachers College / 宜春幼儿师范高等专科学校,,22134,13781,11401,6033
1929,15941,Guidaojiaotong Polytechnic Institute / 辽宁轨道交通职业学院,,22033,13808,11401,6033
1930,15951,Guilin University of Technology at Nanning / 桂林理工大学南宁分校,,16030,14393,11401,6033
1931,15961,(1) South Sichuan Preschool Education College / 川南幼儿师范高等专科学校,,13612,14623,11401,6033
1932,15973,Guizhou Vocational Technology College of Electronics & Information / 贵州电子信息职业技术学院,,12075,14741,11401,6033
1933,16008,Nantong College of Science and Technology 南通科技职业学院,,15364,14539,11401,6033
1934,16045,Naval Staff University / 海军职工大学,,23715,13774,11401,6033
1935,16059,Bingtuan Xingxin Institute of Technology / 新疆生产建设兵团兴新职业技术学院,,16516,14518,11401,6033
1936,16082,(3) University of International Business and Economics School of Continuing Education/ 对外经济贸易大学国际学院 / 对外经济贸易大学继续教育学院,,19118,14285,11401,6033
1937,16111,Bijie Vocational & Technical College / 毕节职业技术学院,,10782,15036,11401,6033
1938,16124,Yunnan Engineering Vocational College / 云南工程职业学院,,20360,14223,11401,6033
1939,16124,Shantou Polytechnic / 汕头职业技术学院,,19563,14286,11401,6033
1940,16142,Shandong Vocational College of Foreign Affairs Translation / 山东外事翻译职业学院,,11272,15023,11401,6033
1941,16178,Langfang Polytechnic Institute / 廊坊职业技术学院,,15723,14732,11401,6033
1942,16178,Dingxi Teachers College / 定西师范高等专科学校,,17593,14561,11401,6033
1943,16189,National Prosecutors College of Peoples Republic of China / 国家检察官学院,,14576,14837,11401,6033
1944,16215,Chifeng Industry Vocational Technology College / 赤峰工业职业技术学院,,17405,14639,11401,6033
1945,16238,Shanghai Urban Construction Vocational College / 上海城建职业学院,,12207,15088,11401,6033
1946,16325,Baoding Infant Normal College / 保定幼儿师范高等专科学校,,18259,14702,11401,6033
1947,16369,Harbin Medical College / 哈尔滨职工医学院,,26123,13770,11401,6033
1948,16387,Nantong Institute of Technology / 南通理工学院,,12323,15259,11401,6033
1949,16415,Shijiazhuang Economic Vocational College / 石家庄经济职业学院,,16489,14950,11401,6033
1950,16468,Chongqing Hailian Vocational Technical College / 重庆海联职业技术学院,,20915,14631,11401,6033
1951,16531,Guangdong Eco-engineering Polytechnic / 广东生态工程职业学院,,15403,15218,11401,6033
1952,16581,Liaoning National Normal College / 辽宁民族师范高等专科学校,,18489,15003,11401,6033
1953,16595,North China Institute of Aerospace Engineering / 北华航天工业学院,,8474,15818,11401,6033
1954,16678,Guangdong Mechanical & Electrical Polytechnic / 广东机电职业技术学院,,18167,15145,11401,6033
1955,16678,(3) The Open University of Fujian Campus Zhangzhou / 福建广播电视大学 漳州分校,,19072,15065,11401,6033
1956,16719,Hebei Academy of Governance / 河北行政学院,,14327,15565,11401,6033
1957,16719,Nanjing Institute of Mechatronic Technology / 南京机电职业技术学院,,16986,15332,11401,6033
1958,16743,Vocational College Daxing'an Mountains / 大兴安岭职业学院,,15774,15480,11401,6033
1959,16743,Xinjiang Police College / 新疆警察学院,,17013,15366,11401,6033
1960,16743,Xinjiang Career Technical College / 新疆应用职业技术学院,,23311,14716,11401,6033
1961,16773,Changchun Information Technology College / 长春信息技术职业学院,,16542,15461,11401,6033
1962,16804,Jilin University Lambton College / 吉林大学―莱姆顿学院,,19950,15156,11401,6033
1963,16851,(1) Wuhan Railway Vocational College of Technology / 湖北铁道运输职业学院,,27782,13165,11401,6033
1964,16906,The Open University of Nanhai 南海广播电视大学,,11329,16009,11401,6033
1965,16919,Nanjing Open University / 南京广播电视大学,,16542,15616,11401,6033
1966,16961,Shijiazhuang Vocational College of Technology & Information / 石家庄科技信息职业学院,,17114,15612,11401,6033
1967,17031,Sanming University / 三明学院,,19238,15514,11401,6033
1968,17031,Ordos Vocational College of Eco-environment / 鄂尔多斯生态环境职业学院,,20107,15433,11401,6033
1969,17058,Changyuan Cuisine Vocational & Technical College / 长垣烹饪职业技术学院,,23393,15084,11401,6033
1970,17089,(1) Anhui Water Conservancy Technical College / 安徽水利水电职业技术学院,,8747,16411,11401,6033
1971,17132,Siping Vocational College / 四平职业大学,,15051,15998,11401,6033
1972,17212,Chongqing Vocational College of Applied Technology / 重庆应用技术职业学院,,20865,15574,11401,6033
1973,17240,Harbin Huade College,,9907,16497,11401,6033
1974,17252,Inner Mongolia Technical and Vocational College / 内蒙古科技职业学院,,24608,15165,11401,6033
1975,17311,Guangzhou Electronic Information School / 广州市电子信息学校,,16831,16091,11401,6033
1976,17311,Basic Education College Lingnan Normal University/ 岭南师范学院基础教育学院; Zhanjiang Educational College of Guangdong Province /广东省湛江教育学院,,8483,16705,11401,6033
1977,17356,Heilongjiang Vocational Institute of Ecological Engineering / 黑龙江生态工程职业学院,,20495,15786,11401,6033
1978,17488,Nanjing Technical Vocational College / 南京高等职业技术学校,,23731,15614,11401,6033
1979,17488,(3) Jiangxi University of Science and Technology Nanchang campus/ 江西理工大学-南昌校区,,18768,16138,11401,6033
1980,17573,Beijing Pharmaceutical Education Training Center /北京医药集团教育培训中心,,23514,15727,11401,6033
1981,17698,Changzhou Health Vocational & Technical School (Changzhou Medical School) / 常州卫生高等职业技术学校 (常州卫校),,12914,16853,11401,6033
1982,17722,Anhui Vocational College of Electronics and Information Technology / 安徽电子信息职业技术学院,,16986,16555,11401,6033
1983,17750,Zhengzhou Technician College of Finance and Economics / 郑州财经学院,,13917,16832,11401,6033
1984,17761,Shenyang Open University / 沈阳广播电视大学,,14313,16820,11401,6033
1985,17783,Wuhan Vocational College of Software and Engineering / 武汉软件工程职业学院,,12375,17008,11401,6033
1986,17861,Liaoning Taxation College / 辽宁税务高等专科学校,,17276,16686,11401,6033
1987,17939,Nanjing Normal University of Special Education / 南京特殊教育职业技术学院,,27782,14470,11401,6033
1988,17951,Wuhan Maritime Institute / 武汉航海职业技术学院,,20603,16498,11401,6033
1989,17951,Dali Vocational & Technical College of Agriculture and Forestry / 大理农林职业技术学院,,23650,16185,11401,6033
1990,17961,Tianjin Electronic Information College / 天津电子信息职业技术学院,,24617,16084,11401,6033
1991,17981,Shanxi Institute of Energy/ 山西能源学院,,12312,17275,11401,6033
1992,18007,Shijiazhuang University employees / 石家庄职工大学,,27603,14885,11401,6033
1993,18026,Jiangxi Radio & TV University / 江西广播电视大学,,27782,14592,11401,6033
1994,18026,Xinjiang University of Finance & Economics / 新疆财经大学,,7521,17668,11401,6033
1995,18047,The Professional Judicial Police College of Heilongjiang / 黑龙江司法警官职业学院,,22291,16458,11401,6033
1996,18057,Inner Mongolia Feng Career Academy (Qingcheng College) / 内蒙古丰州职业学院,,24519,16200,11401,6033
1997,18140,Shanghai Pharmaceutical School / 上海市医药学校,,16006,17178,11401,6033
1998,18219,Baoding Radio & Television University / 保定广播电视大学,,17236,17182,11401,6033
1999,18304,Heilongjiang Institute of Education / 黑龙江省教育学院,,16048,17374,11401,6033
2000,18304,Anqing Radio and Television University / 安庆广播电视大学,,18099,17214,11401,6033
2001,18363,(3) Qilu Normal University Continuing Education College / 齐鲁师范学院继续教育学院,,22321,16851,11401,6033
2002,18374,The Open University of Guangdong /广东开放大学,,18317,17284,11401,6033
2003,18421,Xuzhou Open University / 徐州开放大学,,19084,17255,11401,6033
2004,18421,Shanghai Art and Design Academy / 上海工艺美术职业学院,,11680,17863,11401,6033
2005,18519,"(3) College of Humanities Science, Guizhou University for Nationalities / 贵州民族大学人文科技学院",,15325,17691,11401,6033
2006,18615,Nanyang Medical College / 南阳医学高等专科学校,,16215,17742,11401,6033
2007,18683,Xi'an Aircraft Industry Company Workers Institute of Technology / 西安飞机工业公司职工工学院,,22688,17185,11401,6033
2008,18766,Heilongjiang Nongken Vocational College / 黑龙江农垦职业学院,,13544,18132,11401,6033
2009,18789,Huainan Vocational Technical College / 淮南职业技术学院,,13182,18197,11401,6033
2010,18832,Shanghai Institute of Science & Technology Management / 上海科技管理干部学院,,16048,17989,11401,6033
2011,18843,(3) College of International Education Capital Normal University / 首都师范大学国际文化学院,,18618,17773,11401,6033
2012,18898,Heilongjiang Agricultural Engineering Vocational College / 黑龙江农业工程职业学院,,8027,18669,11401,6033
2013,18918,Hulunbeier College,,18132,17925,11401,6033
2014,18957,Huangshan Vocational & Technical College / 黄山职业技术学院,,14385,18325,11401,6033
2015,18981,Guizhou Vocational & Technical College / 贵州电力职业技术学院,,27603,16123,11401,6033
2016,18993,Tongren Preschool Education College / 铜仁幼儿师范高等专科学校,,27705,15953,11401,6033
2017,19042,Sanya University / 三亚学院,,5715,19070,11401,6033
2018,19075,Henan Vocational College of Water Conservancy and Environment / 河南水利与环境职业学院,,14767,18417,11401,6033
2019,19084,Southern IT College (Guangdong Southern College) / 南方IT学院,,17405,18259,11401,6033
2020,19119,Gansu Institute of Public Administration / 甘肃行政学院,,19879,18058,11401,6033
2021,19119,Shandong Vocational College of Industry / 山东工业职业学院,,10084,18830,11401,6033
2022,19194,Bingtuan Radio & TV University / 兵团广播电视大学,,28051,15817,11401,6033
2023,19203,Shangrao Normal University / 上饶师范学院,,21350,18002,11401,6033
2024,19291,Chengdu Engineering & Technical College of University of Technology / 成都理工大学工程技术学院,,13289,18807,11401,6033
2025,19323,Ningxia Preschool Education College / 宁夏幼儿师范高等专科学校,,27495,16697,11401,6033
2026,19403,Sichuan Business Vocational College / 四川商务职业学院,,13715,18895,11401,6033
2027,19426,Gengdan Institute of Beijing University of Technology / 北京工业大学耿丹学院,,10918,19108,11401,6033
2028,19426,Hunan Mass Media Vocational Technical College / 湖南大众传媒职业技术学院,,15200,18801,11401,6033
2029,19426,(3) Shanxi Normal University Linfen College / 山西师范大学临汾学院,,19374,18433,11401,6033
2030,19443,Chongqing Vocational Institute of Engineering / 重庆工程职业技术学院,,13472,18972,11401,6033
2031,19510,Shanghai Youth College of Management / 上海青年管理干部学院,,13828,19027,11401,6033
2032,19581,Nanchang Normal University / 南昌师范学院,,10422,19358,11401,6033
